Latitude,Longitude,Population_Density,Distance_to_Town,Terrain_Type,Average_Elevation,Median_Income,Percentage_of_Uncovered_Population,Distance_to_Existing_Tower,Available_Power_Supply,Average_Rainfall,Average_Temperature,Topography,Vegetation_Coverage,Road_Accessibility,Proximity_to_Fiber,Natural_Disaster_Risk,Local_Regulations,Spectrum_Availability,Projected_Growth_Rate
35.02679023,-109.6143984,992,92.06426137,Mountainous,3120.39644,97006,31.47051422,14.56042149,1,98.22207473,22.69880737,Basin,66.85064894,1,23.21070115,High,0,0,2.319612334
30.51478751,-102.8409611,103,58.06069038,Flat,3250.557652,90977,84.75333423,38.64185367,0,17.17500545,24.22821956,Plateau,52.72708561,0,42.45764625,High,1,0,0.822917427
32.78646464,-112.1724381,337,19.42610221,Flat,2924.842377,42294,87.32593814,11.39031679,0,79.34838149,2.252418213,Plateau,91.21239762,1,44.86820746,High,1,1,0.705898481
39.08265886,-102.2261357,109,13.56731063,Hilly,1025.553304,30549,4.155729436,21.39132488,0,97.75182034,-3.464924835,Valley,98.76154612,0,70.50990143,High,1,0,0.109358807
32.39561891,-115.1954567,806,26.71379772,Flat,2529.906791,58651,32.47245531,35.78310747,0,72.44370199,12.6039223,Plateau,6.226589739,1,91.92690751,Medium,1,0,3.033870215
31.44894872,-114.3956719,470,11.24781363,Mountainous,4421.784049,62900,85.03842046,17.57322008,1,24.59689102,2.064441073,Valley,44.94717478,1,45.86745639,High,0,1,0.156107265
34.8945276,-118.9375875,324,51.82601309,Mountainous,4343.00939,39535,24.9693249,42.91264909,0,89.64857698,29.04876292,Valley,37.74342229,0,99.32019402,High,0,1,4.558926973
39.85650454,-104.0883633,34,7.900763588,Flat,3753.939625,92595,97.60033066,43.40592352,0,79.32227656,16.59799735,Valley,5.242153052,0,15.03284064,High,1,1,3.924209777
32.42055272,-111.6588953,927,23.11705784,Hilly,3485.977572,84994,48.93037666,10.92399057,0,44.93094215,-3.398084027,Basin,91.16451103,1,74.13667838,Low,0,1,4.621812873
36.72135547,-115.4176677,503,44.55113395,Mountainous,766.3956888,29199,93.73126894,22.57910944,0,57.25676613,-0.187182005,Basin,15.60339943,0,26.43356532,High,0,0,2.628257034
37.61619615,-115.3641944,362,47.91756029,Mountainous,2297.323323,98553,42.88263944,22.16861952,0,72.19221827,34.34261668,Basin,3.717947002,1,6.728410455,Medium,1,1,3.290990469
32.37637544,-101.9720012,878,56.97445003,Hilly,554.7565487,80623,32.37989271,21.09221163,0,12.45207115,21.58086992,Plateau,9.596549971,1,5.22069417,Medium,0,1,0.528925833
37.28216349,-103.321668,126,70.85588131,Flat,4086.422248,93616,36.24101752,25.59663477,0,92.69839375,10.02782267,Valley,43.77674046,0,4.801023924,High,1,0,0.19979884
33.67783133,-108.9293823,208,5.675635327,Mountainous,1455.216032,21035,88.43005825,4.64394939,0,98.74441122,26.03883214,Basin,41.07187876,0,62.3861137,Medium,0,0,4.652033734
36.32305831,-107.677784,288,8.981474265,Mountainous,3834.329321,76249,33.06893863,43.63244977,0,33.05324654,30.44366693,Basin,90.49582374,0,45.92171232,High,0,1,0.61518295
36.33529711,-110.5134886,591,7.025056029,Hilly,4072.894458,44399,66.93462215,15.20582414,1,71.50849717,-4.27890412,Plateau,1.93406643,1,83.28078415,Low,1,0,0.661710501
35.35774684,-112.1666691,856,42.89188123,Flat,4462.480487,70301,46.98426821,1.088807279,0,42.13047251,32.09905074,Basin,92.46465184,1,95.15665756,Medium,0,1,3.465636463
30.9028977,-101.6904624,88,5.142946543,Hilly,3769.150392,60007,94.16711887,34.5700927,1,2.773514649,37.3272776,Basin,40.44218129,1,16.02940276,Medium,1,1,2.27213728
38.35302496,-117.4877459,433,74.86204542,Hilly,2823.645003,94167,15.93634721,32.8731321,0,95.87168835,-5.499468953,Basin,21.97676832,1,72.38653752,High,1,0,4.092514512
33.20780065,-111.6310642,363,23.07701792,Flat,2990.924574,99859,42.86568301,49.17494845,0,14.23217239,6.203718326,Basin,97.73723025,1,58.94606778,High,0,0,1.797491913
31.8651851,-113.1087618,535,93.98203684,Mountainous,1602.911384,38986,12.46338119,36.24311351,1,7.494351801,-1.603262277,Valley,91.41921264,0,91.36941522,Medium,0,1,1.011656829
30.40775142,-110.0369856,550,49.15397175,Hilly,884.980957,65263,57.8139342,17.3025993,1,83.71891819,11.49764877,Valley,62.91561368,0,25.01579603,Low,0,1,2.756227991
35.90892943,-110.8473625,665,45.18624949,Mountainous,653.1810241,26617,40.28991913,47.67826004,1,3.38675128,1.005953668,Valley,8.979492276,1,10.65665862,Medium,1,1,3.66926011
36.77564362,-109.6222094,486,78.27333057,Mountainous,910.1176056,21358,6.093723248,18.90194416,1,68.78870445,8.119678322,Basin,77.19558997,0,39.76634688,High,0,0,0.900651143
30.16587829,-117.2016205,864,71.60224441,Mountainous,4669.759437,63579,84.98381098,41.24098961,1,93.00760537,2.098222238,Valley,7.727577151,0,18.05438281,High,0,1,4.611723957
35.12093058,-109.73717,19,61.12359505,Mountainous,822.166271,20212,37.55147829,17.44802939,1,40.61866172,-9.820227921,Plateau,26.01740389,1,90.00741085,Low,1,0,0.968333234
32.26495775,-115.1516237,568,93.57952392,Hilly,3618.687225,93278,49.3630741,3.386707361,0,6.835146315,-9.047429897,Valley,60.44532174,0,58.24471784,High,1,0,4.774686228
36.4517279,-116.313373,512,42.80366684,Flat,923.1427166,50487,40.75133355,36.95545819,0,21.82924701,15.74523196,Basin,3.497838403,0,72.2832476,High,1,1,0.725587355
31.74366429,-118.7033156,269,81.0446359,Mountainous,4876.448851,82144,48.86526784,18.16033561,0,94.8324114,15.67906006,Valley,29.75301439,1,19.33001239,High,1,1,0.642743558
36.90937738,-104.7469488,533,38.62920163,Mountainous,1832.922677,55712,1.632519767,17.60549725,0,46.53860379,-8.196312152,Valley,35.81833462,1,78.21720527,Medium,0,0,0.928018127
33.86735346,-111.4511616,819,83.99622176,Mountainous,2060.682145,48539,81.54595293,36.07672972,1,54.13599921,24.97320958,Plateau,5.142710117,1,55.74407115,Low,1,1,1.855995952
39.36729989,-107.4671263,747,26.68798827,Flat,2022.557894,60448,33.23080119,16.77985519,0,15.60611043,-8.655824317,Plateau,56.57176312,0,95.25356383,Low,0,1,2.435500659
31.37520944,-105.4481331,781,29.63744021,Mountainous,4082.29592,91752,72.44617644,6.782622506,0,91.80168992,14.32848423,Basin,67.53198541,0,51.76740596,Low,0,0,3.115761353
33.41066351,-106.4136667,605,68.10908387,Flat,1091.452624,89275,6.488679538,20.82100234,0,51.7130359,9.760625732,Valley,9.441079484,1,1.980041425,High,0,1,1.539056332
31.13473521,-110.5899856,869,22.0586162,Hilly,4155.12368,99866,52.38252525,41.36835794,1,52.88606417,34.15002572,Plateau,37.53921315,1,3.328285142,Medium,1,1,2.424233838
39.24693618,-112.2420294,869,23.68626452,Flat,3285.294272,85376,90.87919721,7.380019912,1,57.60472471,18.82324341,Valley,31.89515401,1,23.36981836,Medium,0,0,0.703342129
38.77339353,-112.4808018,15,31.22098047,Mountainous,1101.400839,42579,39.82480355,28.16955801,0,76.73750763,31.12108473,Plateau,49.12607987,1,77.72404342,High,1,0,3.105196508
32.57941628,-107.1990241,919,68.2139482,Hilly,327.0377292,45578,19.72590101,7.480705403,0,20.29529926,39.91669029,Valley,93.27590204,0,20.46896127,Medium,1,1,4.76644713
36.59984046,-110.1041129,768,89.04942115,Flat,3874.962707,29441,9.908115712,3.409959574,0,94.23295472,-1.129863207,Plateau,48.90380414,0,33.50150788,High,1,1,1.932623171
38.172222,-103.017355,44,67.78219746,Mountainous,1094.815229,42546,85.90879635,19.55677895,0,17.54050318,-6.862494333,Plateau,0.273275173,0,41.21504642,Low,0,1,2.837884007
35.55200812,-102.5059603,184,82.95361019,Hilly,4445.334149,34081,23.88062274,33.2362825,0,19.7415003,28.72380855,Valley,3.61825746,0,12.07826336,High,1,0,3.899286713
35.29650578,-116.5887924,451,54.81249838,Hilly,648.9263868,27877,97.50711115,14.47437933,1,1.240817756,21.57973136,Basin,34.12130118,0,78.72477349,Low,1,0,4.203027068
32.41852291,-117.275327,586,7.823398913,Flat,3081.822824,48982,24.78227833,22.84082624,1,1.96842213,21.70718953,Plateau,10.462799,1,54.50175299,Low,0,0,2.375893486
30.93102768,-107.3919815,156,10.94615494,Mountainous,3460.841969,43050,48.09909957,25.07521531,0,42.88416392,5.812869745,Basin,29.79162007,0,25.89048521,High,0,0,4.588149355
38.97215758,-113.975485,578,55.88480586,Flat,3288.512073,71855,45.79941318,42.22322379,1,18.29717491,-4.877796029,Plateau,64.02321714,0,47.33770003,Medium,1,1,3.316794325
39.00418057,-119.6285856,202,33.4522959,Hilly,1580.149072,85620,6.200961937,41.12998121,0,21.19017996,26.06045083,Basin,25.85178489,0,70.86841392,High,1,0,1.837256104
36.33101457,-102.2271466,22,22.83623929,Hilly,4377.617616,24866,53.18394198,1.115013283,1,98.79283376,17.16674317,Basin,11.47712154,0,70.72412908,Medium,1,0,3.481032119
33.39029791,-115.4619847,913,47.1594358,Mountainous,3849.026584,98228,67.26409797,21.28203072,1,92.9314038,15.07493851,Plateau,70.12856197,1,24.37221778,High,1,0,4.28574295
33.49209575,-101.414387,539,66.98317735,Hilly,2551.031708,23114,74.21356633,33.14846057,1,32.24534872,26.7987022,Plateau,91.7221176,1,43.60299742,High,1,0,3.384089574
37.25955679,-105.651311,255,39.11420283,Mountainous,3016.46514,77029,52.25917563,42.76741236,0,34.31577977,39.43081278,Valley,91.05529229,0,3.851895737,High,1,0,3.519921322
38.9711026,-104.7469302,684,80.45168346,Flat,2831.856135,23672,81.25851651,3.395991383,1,29.20983698,27.01131729,Plateau,65.27873794,1,42.9441607,High,0,1,2.101467124
38.87086424,-115.9707701,864,74.11380141,Hilly,4733.492887,49179,75.20975018,31.7841676,0,88.2231072,36.72949147,Basin,18.50613599,0,6.598229626,High,0,1,4.551418837
37.79875546,-115.3161115,123,73.75657333,Hilly,4482.066184,25924,19.39743121,42.25895538,0,9.828592422,9.926684066,Valley,87.32013587,1,3.174178464,Medium,1,1,0.974823094
36.42031646,-109.5746449,803,98.53377928,Mountainous,1177.486426,62423,40.16016819,13.49872501,1,58.40860248,34.90397381,Valley,76.176242,0,59.46693353,High,0,1,4.139155438
30.84139965,-109.5746449,242,30.22776776,Mountainous,1313.798889,46150,14.25818512,11.05756024,0,18.63025203,26.36739984,Valley,83.88982086,0,55.01035872,Medium,0,0,3.116643484
31.61628714,-109.5746449,687,64.82783305,Flat,4907.190361,90547,13.34236538,23.92461999,1,75.81530893,8.583833704,Valley,14.86214988,0,88.46690104,High,1,1,1.566714129
38.98554189,-109.5746449,989,85.69235568,Mountainous,1182.80351,76482,71.21273546,48.16639951,0,63.13597359,15.44636769,Basin,48.41205452,1,76.69942462,High,0,0,2.064732947
36.0642906,-116.8074013,331,58.37291896,Hilly,4767.396622,49994,53.04591324,34.95143333,1,38.78436139,0.119822832,Plateau,53.30212503,1,76.7750986,High,1,0,3.217217936
30.09197052,-115.8963433,547,79.16071544,Flat,3248.768525,32308,60.09498085,21.79976728,1,9.81090458,-5.933062471,Basin,77.50850777,0,89.14627785,Low,0,1,2.206739982
31.01471543,-104.2289632,135,42.0307664,Flat,250.5471952,49705,73.21842833,2.022277197,0,76.74087667,13.37168754,Basin,32.5632103,1,16.35749717,High,1,1,1.992615662
36.63501769,-116.6560829,322,59.45864322,Flat,1678.635997,84514,27.72349322,28.27956731,1,7.703629424,39.66075075,Plateau,34.6583477,0,2.144522505,Medium,0,0,0.89136459
30.05061584,-119.4308522,520,6.510972888,Mountainous,2380.77036,71242,40.13619587,18.09061209,1,27.37426005,33.52245032,Valley,88.5874193,1,37.80706704,Low,0,1,4.732763056
31.60808051,-107.4129011,493,98.59099298,Mountainous,4165.464457,47827,60.6803089,10.09996847,1,25.36452307,-9.169229817,Basin,74.03553234,0,28.1243809,High,1,0,3.271697737
35.48733789,-100.4803376,290,80.20182966,Hilly,1642.927066,20296,9.662898142,25.50725701,0,57.85249453,38.49207404,Valley,63.91301994,1,11.07783959,Low,1,0,4.6772636
36.91895198,-113.3757237,807,87.01209809,Flat,1552.891561,21130,83.30540812,17.72774906,1,51.37330613,13.44691777,Plateau,12.0910305,1,21.6252395,Low,1,0,2.144181922
36.5196126,-117.6268859,987,69.73513354,Flat,4601.316295,28908,34.34496242,2.897509457,1,27.9742784,-1.054227639,Valley,6.890899206,1,10.09712646,High,1,0,4.686325417
32.24269309,-108.5922535,912,19.41895325,Flat,395.171727,32923,65.8752984,36.54979499,1,43.0375163,35.74413753,Plateau,64.56193383,1,74.50536757,High,0,1,2.427514968
37.12179221,-101.8729158,292,4.071815799,Hilly,2757.606074,31376,99.55649019,36.89656308,0,43.63666203,36.24273739,Valley,51.28583216,0,52.92722669,Medium,0,1,3.789745156
32.37249087,-104.3187644,660,86.60100417,Mountainous,2521.196349,48718,47.53624454,31.32274104,0,57.35595052,32.34597781,Plateau,98.45471713,0,24.15644767,Low,1,1,1.870433337
33.25399698,-107.5496826,622,40.23673472,Flat,286.6738011,29499,21.50484493,42.20021202,0,89.8238729,21.06417879,Plateau,85.21489997,1,87.91267627,Low,1,0,4.487893178
37.46491405,-113.6988701,401,27.12262273,Mountainous,438.7961026,57194,21.64333988,10.95589565,0,14.19325045,1.82933436,Plateau,57.00853362,0,97.44862017,Low,1,0,2.654530208
36.49632899,-109.1623965,532,56.60562293,Mountainous,1909.837165,73483,6.037621619,15.02387603,0,55.76966984,2.048115085,Valley,11.92843142,1,42.48185746,Low,0,0,0.983204281
38.4922341,-118.1751032,391,42.66895373,Mountainous,670.8060967,29053,76.7082301,23.47413336,1,1.837919733,38.27889344,Basin,9.824918031,1,74.22794847,Low,1,1,2.187010049
36.57612892,-106.4210915,225,65.51493357,Mountainous,2390.359522,67388,29.34313401,3.948584015,1,69.82206305,3.940417321,Valley,46.17077417,0,74.26568641,Medium,0,1,1.273005289
35.68308603,-105.4980796,551,48.89553007,Mountainous,3044.444427,67857,17.27257625,44.29374322,0,64.03939242,11.12461957,Valley,14.93416789,0,56.65028545,Low,1,0,3.676144363
30.93674768,-100.6993675,615,70.0260809,Hilly,3456.983423,84199,71.36960338,25.04080179,1,69.40156781,27.64137393,Valley,68.51873791,0,46.7816349,Low,1,1,0.261064014
33.67715803,-114.7920528,125,85.48890368,Mountainous,2732.35033,71636,30.91366414,16.90849887,1,47.49427761,31.17482843,Valley,4.715176956,1,64.77794691,High,0,1,1.059753834
32.65202368,-119.6308716,518,20.36014408,Flat,1898.300079,42646,60.04689477,24.42020892,0,18.68584102,10.56943858,Basin,99.38368967,0,17.72949315,Low,1,1,1.390664965
32.43989643,-109.0878307,509,33.61385518,Flat,648.793133,37698,41.78262138,16.93136127,0,44.80810589,9.7815077,Basin,94.58466606,1,72.890825,Low,1,1,4.637399927
39.73010555,-105.8641899,280,44.24474307,Flat,1237.427074,60739,33.41527297,15.0269076,1,2.35980288,7.849379376,Plateau,60.40759747,0,11.95837734,High,0,0,1.441611649
33.93097725,-104.1918505,449,96.24378635,Hilly,2097.108385,57363,48.94295955,22.95290352,0,38.14357324,9.418729418,Basin,19.80327602,0,60.96149959,Medium,1,0,2.040421205
38.92046555,-116.1252213,300,37.16802774,Mountainous,4620.572417,61690,31.37932394,24.61332895,0,83.85751258,27.91530369,Plateau,28.22796369,1,3.666386207,Low,1,1,4.967382273
36.31138626,-114.7649426,48,38.72888511,Flat,1013.002906,96571,87.05649191,22.23392428,0,33.85864721,-6.90288364,Basin,29.44291635,1,89.20256195,Medium,1,1,4.414581945
37.94811304,-109.7481815,33,65.69377977,Flat,2066.721155,91124,7.304030443,27.84861671,1,59.17542024,30.0079311,Plateau,18.63186149,0,72.72041784,Low,1,1,4.168965345
35.02637093,-113.3879838,785,42.50077128,Flat,3661.544287,75099,3.015362495,39.38557111,0,26.11150835,0.741120809,Valley,10.99649262,1,47.53582664,High,0,0,0.740442129
35.76903885,-102.7897703,52,95.17115082,Mountainous,3526.01676,81670,40.63930274,3.806141392,1,13.42176677,-1.926488519,Basin,66.30683122,1,61.19373461,High,0,0,1.319997331
34.92517694,-110.5247969,179,89.55240729,Flat,4827.962972,97657,17.2843635,40.76441564,1,52.09225234,-3.961406945,Plateau,74.78451708,1,64.23679386,High,1,1,0.381812707
31.95242988,-104.0084271,349,51.827469,Mountainous,954.5064834,29575,74.3726455,12.19818523,1,3.576417061,1.778557105,Basin,24.43736109,1,91.0807701,Low,0,0,3.189631806
37.22452115,-108.3876048,178,64.83274816,Flat,82.598058,97009,35.34339107,13.35255291,0,90.44801252,31.69344463,Basin,75.84737689,1,49.89803884,High,0,1,3.331186131
32.80772362,-104.5381972,824,6.745025626,Flat,1611.616305,84957,26.14377122,30.37385796,1,77.71819659,16.89862119,Valley,16.49676528,1,59.41715939,Low,0,1,4.948593585
30.24315966,-113.3465403,547,69.87732228,Mountainous,748.4630624,40457,35.93814632,48.80789384,1,99.79190671,3.448276272,Basin,23.29708754,0,83.18522219,Medium,1,0,2.553167594
36.45472296,-103.3716676,701,71.01288642,Flat,2742.345262,28746,21.94839313,1.852567344,1,99.31847623,-0.702694858,Basin,78.43487584,1,45.20309942,Low,1,1,0.839885254
31.77110679,-114.5085537,481,36.56073027,Hilly,4493.895276,47046,29.9652479,33.98354589,1,72.8986045,28.47688495,Valley,97.7703093,1,26.47963341,High,1,1,0.38664446
39.40458584,-109.0780238,671,22.74860548,Mountainous,3441.134165,35065,56.79852854,35.14796309,1,77.66909398,15.27485151,Basin,77.78658935,0,31.89397028,Low,1,1,0.730745195
39.53928577,-115.7198577,654,91.59276178,Flat,678.9942818,41169,86.4032546,29.108938,1,52.8091528,-3.985987189,Valley,19.74013058,1,17.51882989,Medium,1,0,2.106338718
39.1486439,-110.4894696,152,43.24378518,Hilly,580.450122,74031,37.08693589,1.474815605,0,21.85434631,8.760197608,Plateau,29.79519407,0,74.90692896,Medium,1,0,3.285155125
33.701587,-113.6364958,685,65.71690438,Hilly,4557.249066,21587,32.06717772,30.71123804,1,80.84079974,12.2482879,Basin,63.96806241,0,94.1047644,High,0,0,1.949381384
30.15456617,-114.6659314,110,4.299550703,Mountainous,2438.047749,99430,78.17898786,6.636044144,0,26.96936142,7.6975674,Valley,95.4727772,1,4.203846693,Low,1,0,3.211452195
39.28318563,-100.6602996,584,41.99264949,Flat,4618.36496,21112,2.242638356,4.825316774,0,64.99850601,3.259316136,Basin,99.46623943,1,69.6620573,Low,1,0,1.3333414
34.28184148,-116.7985179,614,81.90862229,Mountainous,3681.088578,53842,30.20763254,35.10701766,0,73.08769341,6.451995488,Valley,58.76041439,0,40.83466717,High,1,0,0.565207554
39.66654819,-104.2534833,728,39.37002404,Hilly,4966.742303,41151,45.21708185,35.31149323,1,56.4291338,26.94839588,Valley,43.64293201,1,36.94601292,Medium,1,0,1.276876009
39.63619977,-100.3167008,484,60.71295485,Hilly,4356.138713,84508,60.06616768,44.60568154,0,66.27275169,37.65233764,Plateau,24.18038965,0,57.12506201,Medium,0,1,1.2169433
38.53009455,-119.6019703,954,21.77572425,Mountainous,2071.060961,28671,15.60615298,1.165642977,0,29.29113738,-8.707764778,Basin,7.61940206,0,29.68581591,High,0,1,0.706488358
32.94448892,-106.0194517,320,42.23603924,Mountainous,3791.139138,80548,43.28543981,19.55923285,1,76.05155412,21.34093852,Basin,30.71759928,1,97.49242669,High,1,1,1.66271625
33.85097729,-114.9417639,593,92.83613409,Flat,2356.140837,88469,56.63004669,1.601327949,0,94.35481022,-6.36066698,Valley,55.98649654,1,75.55862852,High,1,0,3.562217901
38.51136672,-119.1902435,69,57.07872322,Hilly,1165.361465,44234,51.02504585,18.86846476,1,48.40056612,0.10861178,Plateau,63.88487317,0,46.81186996,Low,1,1,1.893229117
33.16922005,-111.9422084,962,90.29121445,Mountainous,1205.146294,56562,57.4551078,25.09123898,1,12.09775736,17.22009726,Basin,33.08419078,1,56.37353831,Low,1,0,4.047283071
31.69492747,-101.2956438,38,90.29991065,Hilly,1986.610722,38827,66.23982675,26.95672892,1,61.97183179,29.6963123,Basin,95.95448014,1,11.91623844,Medium,1,0,4.007633901
35.56801262,-119.7646981,540,94.47063224,Mountainous,557.3311301,29365,37.93726691,18.44070296,1,34.14129127,11.77889147,Valley,9.434606125,0,69.20317978,Medium,1,1,3.889872731
39.36154774,-108.2422862,82,89.64377435,Flat,888.8314244,68435,6.363574178,36.53976704,0,41.91055633,33.97351448,Basin,70.94895085,0,60.69379568,Medium,0,0,3.274953432
36.96029797,-109.9720704,403,1.324831772,Hilly,2503.043419,73806,5.555628231,21.36415121,0,15.16251621,25.78823243,Plateau,37.69819937,0,95.27807658,Low,0,1,3.088868258
35.7006117,-102.5323167,878,93.46747427,Flat,4769.612387,66577,85.8714647,26.33920057,0,62.57876358,-0.312857906,Basin,77.95324584,0,56.6395382,Medium,0,0,0.712786078
30.97176494,-118.3199657,403,14.60848447,Flat,2888.43171,43509,67.74192168,40.20429245,1,78.72496829,24.31054369,Basin,83.47375829,1,2.703172739,Medium,1,1,1.215486018
36.15007227,-106.3694794,767,4.95269886,Hilly,2042.483746,99833,76.41846825,9.54083555,0,76.64399452,5.919439399,Valley,72.51381554,0,71.99188785,Low,1,0,2.180816073
39.9005385,-106.397806,490,6.483464923,Mountainous,1213.501599,92222,92.88046199,16.7238664,1,99.38817179,28.33546893,Valley,57.09024411,0,18.35554564,Low,0,1,2.156247493
